2.800000000000000000e+03,4.799999999999999822e-01,9.977625872033748511e-01,2.632271650434324650e-01
2.900000000000000000e+03,4.833333333333333370e-01,9.955172693151423946e-01,2.564760194921774650e-01
3.000000000000000000e+03,4.866666666666666918e-01,9.912315415661794304e-01,2.500625156289072448e-01
3.100000000000000000e+03,4.899999999999999911e-01,9.867680984967741598e-01,2.439619419370578079e-01
3.200000000000000000e+03,4.933333333333333459e-01,9.821667416805772710e-01,2.381519409383186514e-01
3.300000000000000000e+03,4.933333333333333459e-01,9.777744553312698317e-01,2.326122354035822515e-01
3.400000000000000000e+03,5.000000000000000000e-01,9.740215486802238365e-01,2.273243919072516495e-01
3.500000000000000000e+03,5.066666666666667096e-01,9.697190377751777612e-01,2.222716159146476689e-01
3.600000000000000000e+03,5.100000000000000089e-01,9.656908087286516507e-01,2.174385736029571525e-01
3.700000000000000000e+03,5.233333333333333171e-01,9.610630461172416927e-01,2.128112364332836737e-01
3.800000000000000000e+03,5.200000000000000178e-01,9.561254460287951229e-01,2.083767451552406835e-01
3.900000000000000000e+03,5.233333333333333171e-01,9.508310287123947768e-01,2.041232904674423476e-01
4.000000000000000000e+03,5.200000000000000178e-01,9.461747049547208910e-01,2.000400080016002946e-01
4.100000000000000000e+03,5.300000000000000266e-01,9.426323370514334554e-01,1.961168856638556557e-01
4.200000000000000000e+03,5.333333333333333259e-01,9.377806857852802880e-01,1.923446816695518480e-01
4.300000000000000000e+03,5.333333333333333259e-01,9.336147984246319087e-01,1.887148518588412649e-01
4.400000000000000000e+03,5.333333333333333259e-01,9.295097631296831420e-01,1.852194850898314371e-01
4.500000000000000000e+03,5.400000000000000355e-01,9.251168847260006212e-01,1.818512456810329192e-01
4.600000000000000000e+03,5.466666666666666341e-01,9.197731380497907727e-01,1.786033220217896067e-01
4.700000000000000000e+03,5.433333333333333348e-01,9.154032084016383575e-01,1.754693805930865047e-01
4.800000000000000000e+03,5.466666666666666341e-01,9.118698061700282187e-01,1.724435247456457820e-01
4.900000000000000000e+03,5.566666666666666430e-01,9.071227048991026276e-01,1.695202576707916520e-01
5.000000000000000000e+03,5.666666666666666519e-01,9.026461373107442787e-01,1.666944490748458185e-01
5.100000000000000000e+03,5.666666666666666519e-01,8.986349664796119407e-01,1.639613051319888382e-01
5.200000000000000000e+03,5.766666666666666607e-01,8.945589383282871454e-01,1.613163413453782835e-01
5.300000000000000000e+03,5.799999999999999600e-01,8.910075167955426867e-01,1.587553579933322634e-01
5.400000000000000000e+03,5.833333333333333703e-01,8.843128552221845018e-01,1.562744178777933923e-01
5.500000000000000000e+03,5.833333333333333703e-01,8.806377837859131752e-01,1.538698261270964596e-01
5.600000000000000000e+03,6.033333333333333881e-01,8.785894725750191814e-01,1.515381118351265266e-01
5.700000000000000000e+03,6.166666666666666963e-01,8.749085369023559267e-01,1.492760113449768666e-01
5.800000000000000000e+03,6.300000000000000044e-01,8.710585423443285569e-01,1.470804530077952643e-01
5.900000000000000000e+03,6.266666666666667052e-01,8.672801289313321060e-01,1.449485432671401564e-01
6.000000000000000000e+03,6.266666666666667052e-01,8.643603240505198793e-01,1.428775539362766023e-01
6.100000000000000000e+03,6.333333333333333037e-01,8.607073483546707759e-01,1.408649105507817911e-01
6.200000000000000000e+03,6.400000000000000133e-01,8.572800163187579425e-01,1.389081816919016665e-01
6.300000000000000000e+03,6.366666666666667140e-01,8.539091231529714054e-01,1.370050691875599191e-01
6.400000000000000000e+03,6.400000000000000133e-01,8.506598241768826840e-01,1.351533991079875707e-01
6.500000000000000000e+03,6.433333333333333126e-01,8.473662844388321069e-01,1.333511134817975674e-01
6.600000000000000000e+03,6.466666666666666119e-01,8.439768225009504077e-01,1.315962626661402735e-01
6.700000000000000000e+03,6.400000000000000133e-01,8.432358141396671947e-01,1.298869983114690208e-01
6.800000000000000000e+03,6.400000000000000133e-01,8.411651545310178113e-01,1.282215668675471265e-01
6.900000000000000000e+03,6.466666666666666119e-01,8.379051751028184780e-01,1.265983035827319969e-01
7.000000000000000000e+03,6.566666666666666208e-01,8.347355440275612271e-01,1.250156269533691522e-01
7.100000000000000000e+03,6.533333333333333215e-01,8.306977005256303004e-01,1.234720335843931260e-01
7.200000000000000000e+03,6.566666666666666208e-01,8.276856524077560451e-01,1.219660934260275720e-01
7.300000000000000000e+03,6.600000000000000311e-01,8.240365804983992293e-01,1.204964453548620362e-01
7.400000000000000000e+03,6.633333333333333304e-01,8.211703961130406570e-01,1.190617930706036331e-01
7.500000000000000000e+03,6.600000000000000311e-01,8.180391038451984009e-01,1.176609012825038103e-01
7.600000000000000000e+03,6.633333333333333304e-01,8.153228096848579298e-01,1.162925921618792879e-01
7.700000000000000000e+03,6.700000000000000400e-01,8.125949081642589444e-01,1.149557420393148705e-01
7.800000000000000000e+03,6.766666666666666385e-01,8.099565208840622255e-01,1.136492783270826312e-01
7.900000000000000000e+03,6.866666666666666474e-01,8.073273546573352943e-01,1.123721766490616836e-01
8.000000000000000000e+03,6.866666666666666474e-01,8.047089102893406620e-01,1.111234581620179906e-01
8.100000000000000000e+03,6.833333333333333481e-01,8.020257951862214130e-01,1.099021870535223655e-01
8.200000000000000000e+03,6.866666666666666474e-01,7.988605452288543018e-01,1.087074682030655520e-01
8.300000000000000000e+03,6.833333333333333481e-01,7.961518393424601436e-01,1.075384449940853943e-01
8.400000000000000000e+03,6.866666666666666474e-01,7.940758405168892864e-01,1.063942972656665431e-01
8.500000000000000000e+03,6.866666666666666474e-01,7.918247075071757068e-01,1.052742393936203780e-01
8.600000000000000000e+03,6.866666666666666474e-01,7.893499237120736867e-01,1.041775184915095243e-01
8.700000000000000000e+03,6.766666666666666385e-01,7.870416845409615725e-01,1.031034127229611269e-01
8.800000000000000000e+03,6.733333333333333393e-01,7.851891585696892939e-01,1.020512297173181010e-01
8.900000000000000000e+03,6.800000000000000488e-01,7.836702645271603762e-01,1.010203050813213432e-01
9.000000000000000000e+03,6.800000000000000488e-01,7.818370500582834115e-01,1.000100010001000045e-01
9.100000000000000000e+03,6.766666666666666385e-01,7.791156874502352947e-01,9.901970492127933066e-02
9.200000000000000000e+03,6.800000000000000488e-01,7.771821753702623514e-01,9.804882831650162112e-02
9.300000000000000000e+03,6.766666666666666385e-01,7.745659513695274390e-01,9.709680551509855539e-02
9.400000000000000000e+03,6.700000000000000400e-01,7.721434364080592694e-01,9.616309260505817580e-02
9.500000000000000000e+03,6.800000000000000488e-01,7.716099332853545434e-01,9.524716639679968455e-02
9.600000000000000000e+03,6.800000000000000488e-01,7.706064499834512915e-01,9.434852344560806792e-02
9.700000000000000000e+03,6.766666666666666385e-01,7.676552442444598556e-01,9.346667912889054797e-02
9.800000000000000000e+03,6.766666666666666385e-01,7.652827179657731849e-01,9.260116677470137114e-02
9.900000000000000000e+03,6.700000000000000400e-01,7.627678132938522371e-01,9.175153683824202600e-02
1.000000000000000000e+04,6.800000000000000488e-01,7.604237320137138267e-01,9.091735612328392946e-02
1.010000000000000000e+04,6.833333333333333481e-01,7.582914819274795271e-01,9.009820704567979288e-02
1.020000000000000000e+04,6.833333333333333481e-01,7.566078420797752724e-01,8.929368693633360499e-02
1.030000000000000000e+04,6.733333333333333393e-01,7.555203459481332207e-01,8.850340738118417372e-02
1.040000000000000000e+04,6.733333333333333393e-01,7.540759324649243256e-01,8.772699359592946167e-02
1.050000000000000000e+04,6.766666666666666385e-01,7.529653336834775113e-01,8.696408383337680958e-02
1.060000000000000000e+04,6.800000000000000488e-01,7.513875114803737487e-01,8.621432882145012300e-02
1.070000000000000000e+04,6.833333333333333481e-01,7.498955299840686095e-01,8.547739123001965589e-02
1.080000000000000000e+04,6.899999999999999467e-01,7.481336307016059894e-01,8.475294516484448148e-02
1.090000000000000000e+04,6.933333333333333570e-01,7.465828646717233008e-01,8.404067568703252333e-02
1.100000000000000000e+04,6.933333333333333570e-01,7.452360240527650115e-01,8.334027835652971228e-02
1.110000000000000000e+04,6.999999999999999556e-01,7.437527770467862176e-01,8.265145879824778441e-02
1.120000000000000000e+04,6.899999999999999467e-01,7.427001773246937333e-01,8.197393228953192557e-02
1.130000000000000000e+04,6.966666666666666563e-01,7.413582593879608496e-01,8.130742336775348411e-02
1.140000000000000000e+04,6.966666666666666563e-01,7.400586670377202747e-01,8.065166545689167465e-02
1.150000000000000000e+04,6.999999999999999556e-01,7.388591089365910136e-01,8.000640051204095660e-02
1.160000000000000000e+04,7.033333333333333659e-01,7.376403584550300652e-01,7.937137868084769010e-02
1.170000000000000000e+04,7.066666666666666652e-01,7.365674561786855756e-01,7.874635798094338501e-02
1.180000000000000000e+04,7.066666666666666652e-01,7.354431332301292201e-01,7.813110399249942328e-02
1.190000000000000000e+04,7.033333333333333659e-01,7.344822315224551756e-01,7.752538956508256418e-02
1.200000000000000000e+04,7.066666666666666652e-01,7.332346723861011828e-01,7.692899453804138976e-02
1.210000000000000000e+04,7.066666666666666652e-01,7.322669936992052264e-01,7.634170547370028315e-02
1.220000000000000000e+04,7.099999999999999645e-01,7.310667128796489722e-01,7.576331540268202436e-02
1.230000000000000000e+04,7.099999999999999645e-01,7.298800352751070308e-01,7.519362358072036179e-02
1.240000000000000000e+04,7.099999999999999645e-01,7.291768317644967690e-01,7.463243525636241438e-02
1.250000000000000000e+04,7.099999999999999645e-01,7.280345255956485184e-01,7.407956144899621731e-02
1.260000000000000000e+04,7.099999999999999645e-01,7.270377875309619320e-01,7.353481873667180868e-02
1.270000000000000000e+04,7.099999999999999645e-01,7.260262801052395076e-01,7.299802905321556290e-02
1.280000000000000000e+04,7.133333333333333748e-01,7.250471109032405881e-01,7.246901949416624522e-02
1.290000000000000000e+04,7.133333333333333748e-01,7.241379984272608983e-01,7.194762213108855942e-02
1.300000000000000000e+04,7.133333333333333748e-01,7.231366158863178351e-01,7.143367383384527369e-02
1.310000000000000000e+04,7.166666666666666741e-01,7.223163567012602648e-01,7.092701610043265770e-02
1.320000000000000000e+04,7.133333333333333748e-01,7.213635929941059066e-01,7.042749489400662588e-02
1.330000000000000000e+04,7.133333333333333748e-01,7.204502609872186492e-01,6.993496048674732735e-02
1.340000000000000000e+04,7.133333333333333748e-01,7.195137585985535988e-01,6.944926731022987854e-02
1.350000000000000000e+04,7.166666666666666741e-01,7.186717831233790932e-01,6.897027381198703178e-02
1.360000000000000000e+04,7.133333333333333748e-01,7.177274147019314654e-01,6.849784231796698930e-02
1.370000000000000000e+04,7.133333333333333748e-01,7.168823505950314701e-01,6.803183890060549022e-02
1.380000000000000000e+04,7.133333333333333748e-01,7.160349063648265844e-01,6.757213325224677158e-02
1.390000000000000000e+04,7.133333333333333748e-01,7.151755716736890589e-01,6.711859856366197974e-02
1.400000000000000000e+04,7.133333333333333748e-01,7.143557365080077659e-01,6.667111140742715270e-02
1.410000000000000000e+04,7.166666666666666741e-01,7.135602607981286205e-01,6.622955162593549550e-02
1.420000000000000000e+04,7.199999999999999734e-01,7.127270254890563095e-01,6.579380222383052201e-02
1.430000000000000000e+04,7.233333333333333837e-01,7.117325720032476877e-01,6.536374926465782220e-02
1.440000000000000000e+04,7.199999999999999734e-01,7.107483090641096846e-01,6.493928177154360826e-02
1.450000000000000000e+04,7.199999999999999734e-01,7.097472727538316484e-01,6.452029163171817128e-02
1.460000000000000000e+04,7.199999999999999734e-01,7.089298453086454455e-01,6.410667350471184467e-02
1.470000000000000000e+04,7.166666666666666741e-01,7.081382573670718106e-01,6.369832473405949436e-02
1.480000000000000000e+04,7.133333333333333748e-01,7.073931679321794341e-01,6.329514526235838212e-02
1.490000000000000000e+04,7.133333333333333748e-01,7.066095373190784956e-01,6.289703754953140935e-02
1.500000000000000000e+04,7.133333333333333748e-01,7.058654252053646605e-01,6.250390649415588085e-02
1.510000000000000000e+04,7.133333333333333748e-01,7.051511591874182194e-01,6.211565935772408314e-02
1.520000000000000000e+04,7.166666666666666741e-01,7.043665100137568302e-01,6.173220569170937561e-02
1.530000000000000000e+04,7.166666666666666741e-01,7.036575752816220941e-01,6.135345726731701588e-02
1.540000000000000000e+04,7.166666666666666741e-01,7.028938106063316038e-01,6.097932800780535290e-02
1.550000000000000000e+04,7.166666666666666741e-01,7.021610980301082883e-01,6.060973392326806514e-02
1.560000000000000000e+04,7.166666666666666741e-01,7.014793549450086818e-01,6.024459304777396440e-02
1.570000000000000000e+04,7.166666666666666741e-01,7.007855871861475849e-01,5.988382537876520140e-02
1.580000000000000000e+04,7.199999999999999734e-01,7.000907291153761758e-01,5.952735281862015643e-02
1.590000000000000000e+04,7.199999999999999734e-01,6.994322673410913183e-01,5.917509911829101771e-02
1.600000000000000000e+04,7.233333333333333837e-01,6.987821916120309229e-01,5.882698982293075446e-02
1.610000000000000000e+04,7.233333333333333837e-01,6.981220572263765467e-01,5.848295221942803601e-02
1.620000000000000000e+04,7.233333333333333837e-01,6.974854182353826815e-01,5.814291528577242296e-02
1.630000000000000000e+04,7.233333333333333837e-01,6.968258841359278311e-01,5.780680964217584789e-02
1.640000000000000000e+04,7.233333333333333837e-01,6.962312361482002609e-01,5.747456750387953256e-02
1.650000000000000000e+04,7.233333333333333837e-01,6.956118684052088330e-01,5.714612263557918015e-02
1.660000000000000000e+04,7.233333333333333837e-01,6.949751919195937822e-01,5.682141030740382737e-02
1.670000000000000000e+04,7.233333333333333837e-01,6.943769336490028810e-01,5.650036725238713475e-02
1.680000000000000000e+04,7.233333333333333837e-01,6.937576630495168040e-01,5.618293162537221080e-02
1.690000000000000000e+04,7.233333333333333837e-01,6.931399738853792902e-01,5.586904296329403552e-02
1.700000000000000000e+04,7.233333333333333837e-01,6.925306313012357107e-01,5.555864214678593593e-02
1.710000000000000000e+04,7.233333333333333837e-01,6.919353961327299185e-01,5.525167136305873111e-02
1.720000000000000000e+04,7.266666666666666829e-01,6.913381527341829758e-01,5.494807407000384253e-02
1.730000000000000000e+04,7.233333333333333837e-01,6.907846107489465926e-01,5.464779496147330329e-02
1.740000000000000000e+04,7.233333333333333837e-01,6.902049678691365431e-01,5.435077993369204913e-02
1.750000000000000000e+04,7.266666666666666829e-01,6.896210840861733971e-01,5.405697605275960882e-02
1.760000000000000000e+04,7.233333333333333837e-01,6.890670624824632995e-01,5.376633152320017123e-02
1.770000000000000000e+04,7.266666666666666829e-01,6.885021902853615261e-01,5.347879565752178960e-02
1.780000000000000000e+04,7.266666666666666829e-01,6.879451846355569833e-01,5.319431884674716976e-02
1.790000000000000000e+04,7.233333333333333837e-01,6.873980990703957294e-01,5.291285253187998777e-02
1.800000000000000000e+04,7.266666666666666829e-01,6.868343526956655065e-01,5.263434917627243803e-02
1.810000000000000000e+04,7.299999999999999822e-01,6.863031686042095902e-01,5.235876223886067049e-02
1.820000000000000000e+04,7.333333333333332815e-01,6.857602242253795222e-01,5.208604614823688500e-02
1.830000000000000000e+04,7.366666666666666918e-01,6.852202176221595664e-01,5.181615627752733655e-02
1.840000000000000000e+04,7.366666666666666918e-01,6.846918720375634315e-01,5.154904892004742029e-02
1.850000000000000000e+04,7.366666666666666918e-01,6.841536133151454591e-01,5.128468126570593505e-02
1.860000000000000000e+04,7.299999999999999822e-01,6.835851772290459927e-01,5.102301137813154003e-02
1.870000000000000000e+04,7.366666666666666918e-01,6.829934706761203733e-01,5.076399817249606372e-02
1.880000000000000000e+04,7.333333333333332815e-01,6.824604057138331514e-01,5.050760139400980314e-02
1.890000000000000000e+04,7.333333333333332815e-01,6.819382539458299641e-01,5.025378159706517939e-02
1.900000000000000000e+04,7.333333333333332815e-01,6.814318036067009698e-01,5.000250012500625368e-02
1.910000000000000000e+04,7.333333333333332815e-01,6.809261924591710757e-01,4.975371909050201741e-02
1.920000000000000000e+04,7.333333333333332815e-01,6.804261108042427564e-01,4.950740135650279206e-02
1.930000000000000000e+04,7.333333333333332815e-01,6.799269291938533355e-01,4.926351051775949841e-02
1.940000000000000000e+04,7.333333333333332815e-01,6.793883750847995451e-01,4.902201088288641456e-02
1.950000000000000000e+04,7.333333333333332815e-01,6.788598515330822591e-01,4.878286745694912496e-02
1.960000000000000000e+04,7.366666666666666918e-01,6.783599583876994688e-01,4.854604592455944584e-02
1.970000000000000000e+04,7.366666666666666918e-01,6.778480716237305082e-01,4.831151263346054880e-02
1.980000000000000000e+04,7.366666666666666918e-01,6.773039586503086795e-01,4.807923457858551131e-02
1.990000000000000000e+04,7.366666666666666918e-01,6.768254576048553517e-01,4.784917938657351488e-02
2.000000000000000000e+04,7.366666666666666918e-01,6.763394687825198259e-01,4.762131530072860608e-02
